Order ID,Delivery Address,Delivery Cty,Order Timestamp,Order Year,Order Month,Order Day,Order Hour,Order Status,Driver ID,Vehicle Info,Current Location,Delivery Time (min),Delays (min),Customer Feedback,Route,Delivery Zone,Allocation Rules,Timestamp for Tracking
1149,"987 Pine St, CityC",CityC,01/09/2023 14:46,2023,Sep,01,14,In Progress,D84,Bike C,CityE,64,25,Positive,Route5,Zone2,Custom Rules,01/09/2023 16:03
1150,"904 Elm St, CityC",CityC,03/09/2023 16:12,2023,Sep,03,16,Completed,D96,Truck B,CityB,106,10,Neutral,Route5,Zone1,Expedited Rules,01/09/2023 10:49
1151,"758 Main St, CityD",CityD,01/09/2023 08:56,2023,Sep,01,08,Completed,D46,Truck B,CityA,213,15,Negative,Route1,Zone1,Custom Rules,01/09/2023 14:34
1152,"825 Oak St, CityB",CityB,08/09/2023 12:48,2023,Sep,08,12,Completed,D66,Van A,CityD,179,19,Positive,Route5,Zone1,Custom Rules,01/09/2023 09:06
1153,"44 Pine St, CityD",CityD,08/09/2023 15:33,2023,Sep,08,15,Completed,D29,Van A,CityB,162,13,Positive,Route1,Zone3,Standard Rules,01/09/2023 17:06
1154,"728 Cedar St, CityB",CityB,04/09/2023 13:43,2023,Sep,04,13,In Progress,D94,Bike C,CityE,215,12,Negative,Route4,Zone2,Expedited Rules,01/09/2023 14:03
1155,"412 Elm St, CityC",CityC,06/09/2023 13:42,2023,Sep,06,13,In Progress,D30,Bike C,CityC,165,15,Negative,Route3,Zone2,Standard Rules,01/09/2023 11:17
1156,"214 Pine St, CityD",CityD,07/09/2023 10:15,2023,Sep,07,10,Completed,D28,Bike C,CityD,108,14,Negative,Route2,Zone1,Standard Rules,01/09/2023 16:03
1157,"905 Pine St, CityD",CityD,01/09/2023 08:51,2023,Sep,01,08,In Progress,D52,Bike C,CityD,147,10,Neutral,Route3,Zone1,Standard Rules,01/09/2023 10:26
1158,"752 Pine St, CityD",CityD,05/09/2023 11:01,2023,Sep,05,11,In Progress,D37,Truck B,CityB,83,8,Positive,Route4,Zone1,Expedited Rules,01/09/2023 16:28
1159,"976 Pine St, CityD",CityD,07/09/2023 12:15,2023,Sep,07,12,Completed,D98,Bike C,CityE,197,22,Neutral,Route3,Zone2,Expedited Rules,01/09/2023 12:38
1160,"373 Oak St, CityC",CityC,06/09/2023 09:52,2023,Sep,06,09,In Progress,D61,Van A,CityA,214,14,Positive,Route3,Zone1,Expedited Rules,01/09/2023 11:00
1161,"682 Pine St, CityB",CityB,02/09/2023 09:29,2023,Sep,02,09,Completed,D58,Van A,CityE,188,2,Negative,Route5,Zone3,Expedited Rules,01/09/2023 17:16
1162,"741 Cedar St, CityB",CityB,03/09/2023 13:53,2023,Sep,03,13,Completed,D2,Truck B,CityB,118,19,Positive,Route2,Zone3,Custom Rules,01/09/2023 10:10
1163,"252 Elm St, CityB",CityB,02/09/2023 11:55,2023,Sep,02,11,In Progress,D33,Van A,CityE,78,0,Positive,Route2,Zone3,Expedited Rules,01/09/2023 11:54
1164,"583 Elm St, CityE",CityE,03/09/2023 08:49,2023,Sep,03,08,Completed,D13,Truck B,CityA,236,20,Negative,Route5,Zone3,Expedited Rules,01/09/2023 08:42
1165,"373 Pine St, CityE",CityE,06/09/2023 10:49,2023,Sep,06,10,In Progress,D30,Van A,CityD,79,15,Neutral,Route3,Zone3,Standard Rules,01/09/2023 12:44
1166,"884 Pine St, CityC",CityC,05/09/2023 08:05,2023,Sep,05,08,Completed,D92,Truck B,CityC,155,13,Negative,Route3,Zone3,Custom Rules,01/09/2023 10:06
1167,"660 Oak St, CityB",CityB,05/09/2023 11:30,2023,Sep,05,11,Completed,D2,Bike C,CityC,69,8,Positive,Route2,Zone3,Standard Rules,01/09/2023 12:02
1168,"403 Elm St, CityD",CityD,01/09/2023 16:12,2023,Sep,01,16,Completed,D78,Bike C,CityA,81,15,Positive,Route5,Zone2,Standard Rules,01/09/2023 10:50
1169,"112 Cedar St, CityD",CityD,01/09/2023 11:58,2023,Sep,01,11,In Progress,D2,Van A,CityB,223,0,Neutral,Route3,Zone1,Expedited Rules,01/09/2023 12:21
1170,"308 Cedar St, CityD",CityD,02/09/2023 14:30,2023,Sep,02,14,In Progress,D80,Bike C,CityC,64,25,Neutral,Route3,Zone3,Expedited Rules,01/09/2023 13:13
1171,"53 Elm St, CityB",CityB,08/09/2023 11:43,2023,Sep,08,11,In Progress,D15,Truck B,CityE,137,23,Positive,Route3,Zone2,Standard Rules,01/09/2023 10:15
1172,"346 Cedar St, CityB",CityB,02/09/2023 09:38,2023,Sep,02,09,In Progress,D45,Truck B,CityE,175,1,Neutral,Route5,Zone1,Standard Rules,01/09/2023 17:05
1173,"676 Pine St, CityE",CityE,01/09/2023 10:25,2023,Sep,01,10,In Progress,D25,Truck B,CityE,121,29,Neutral,Route5,Zone2,Custom Rules,01/09/2023 09:34
1174,"443 Elm St, CityD",CityD,03/09/2023 10:46,2023,Sep,03,10,Completed,D66,Bike C,CityC,178,10,Neutral,Route1,Zone3,Expedited Rules,01/09/2023 16:13
1175,"25 Elm St, CityD",CityD,03/09/2023 09:13,2023,Sep,03,09,In Progress,D82,Bike C,CityA,135,16,Negative,Route5,Zone2,Standard Rules,01/09/2023 14:00
1176,"582 Elm St, CityC",CityC,08/09/2023 09:55,2023,Sep,08,09,Completed,D54,Truck B,CityE,172,12,Negative,Route5,Zone3,Expedited Rules,01/09/2023 14:10
1177,"764 Cedar St, CityB",CityB,03/09/2023 14:29,2023,Sep,03,14,Completed,D3,Bike C,CityB,213,10,Neutral,Route1,Zone1,Expedited Rules,01/09/2023 14:05
1178,"657 Pine St, CityE",CityE,02/09/2023 08:07,2023,Sep,02,08,In Progress,D24,Bike C,CityE,204,20,Neutral,Route1,Zone2,Custom Rules,01/09/2023 15:01
1179,"801 Elm St, CityB",CityB,07/09/2023 09:07,2023,Sep,07,09,Completed,D70,Van A,CityB,109,22,Positive,Route5,Zone1,Custom Rules,01/09/2023 15:47
1180,"422 Oak St, CityD",CityD,03/09/2023 14:06,2023,Sep,03,14,In Progress,D17,Van A,CityB,82,3,Negative,Route4,Zone3,Standard Rules,01/09/2023 09:47
1181,"252 Elm St, CityD",CityD,02/09/2023 10:02,2023,Sep,02,10,Completed,D51,Van A,CityD,87,23,Negative,Route1,Zone2,Custom Rules,01/09/2023 11:08
1182,"324 Cedar St, CityE",CityE,03/09/2023 08:28,2023,Sep,03,08,In Progress,D18,Van A,CityB,186,28,Negative,Route3,Zone1,Custom Rules,01/09/2023 09:38
1183,"544 Main St, CityA",CityA,08/09/2023 13:42,2023,Sep,08,13,Completed,D45,Bike C,CityD,203,3,Negative,Route3,Zone2,Expedited Rules,01/09/2023 15:08
1184,"806 Main St, CityA",CityA,04/09/2023 11:12,2023,Sep,04,11,Completed,D34,Van A,CityB,171,4,Positive,Route5,Zone3,Expedited Rules,01/09/2023 11:56
1185,"22 Main St, CityA",CityA,04/09/2023 08:18,2023,Sep,04,08,In Progress,D22,Truck B,CityE,110,19,Neutral,Route5,Zone1,Custom Rules,01/09/2023 11:00
1186,"340 Main St, CityC",CityC,06/09/2023 14:24,2023,Sep,06,14,Completed,D6,Bike C,CityA,196,15,Neutral,Route1,Zone3,Expedited Rules,01/09/2023 15:26
1187,"954 Oak St, CityB",CityB,01/09/2023 11:34,2023,Sep,01,11,In Progress,D34,Bike C,CityB,219,25,Positive,Route1,Zone2,Standard Rules,01/09/2023 11:06
1188,"762 Elm St, CityB",CityB,05/09/2023 10:29,2023,Sep,05,10,In Progress,D9,Truck B,CityE,70,12,Neutral,Route1,Zone2,Expedited Rules,01/09/2023 15:57
1189,"315 Main St, CityC",CityC,03/09/2023 16:06,2023,Sep,03,16,Completed,D84,Bike C,CityA,224,23,Negative,Route5,Zone3,Standard Rules,01/09/2023 15:26
1190,"639 Oak St, CityE",CityE,02/09/2023 12:11,2023,Sep,02,12,In Progress,D22,Truck B,CityD,95,0,Negative,Route2,Zone1,Custom Rules,01/09/2023 10:22
1191,"927 Pine St, CityD",CityD,01/09/2023 09:18,2023,Sep,01,09,Completed,D30,Truck B,CityB,147,6,Neutral,Route5,Zone2,Expedited Rules,01/09/2023 16:46
1192,"347 Elm St, CityC",CityC,07/09/2023 16:43,2023,Sep,07,16,In Progress,D11,Truck B,CityC,149,22,Positive,Route4,Zone1,Custom Rules,01/09/2023 15:24
1193,"311 Main St, CityE",CityE,06/09/2023 16:08,2023,Sep,06,16,Completed,D79,Bike C,CityA,233,5,Neutral,Route1,Zone2,Expedited Rules,01/09/2023 13:16
1194,"164 Elm St, CityB",CityB,06/09/2023 08:36,2023,Sep,06,08,Completed,D5,Bike C,CityC,234,8,Positive,Route4,Zone3,Standard Rules,01/09/2023 09:50
1195,"426 Main St, CityE",CityE,05/09/2023 10:09,2023,Sep,05,10,Completed,D93,Van A,CityE,146,12,Neutral,Route1,Zone2,Standard Rules,01/09/2023 15:13
1196,"933 Cedar St, CityD",CityD,01/09/2023 14:08,2023,Sep,01,14,In Progress,D84,Van A,CityD,76,0,Negative,Route2,Zone3,Standard Rules,01/09/2023 16:26
1197,"163 Cedar St, CityE",CityE,06/09/2023 11:44,2023,Sep,06,11,In Progress,D46,Van A,CityA,124,13,Neutral,Route1,Zone2,Custom Rules,01/09/2023 12:15
1198,"644 Pine St, CityC",CityC,07/09/2023 13:46,2023,Sep,07,13,In Progress,D58,Van A,CityB,72,25,Negative,Route3,Zone3,Expedited Rules,01/09/2023 09:00
1199,"707 Elm St, CityA",CityA,01/09/2023 09:51,2023,Sep,01,09,In Progress,D60,Van A,CityD,215,4,Positive,Route5,Zone1,Standard Rules,01/09/2023 13:49
1200,"680 Elm St, CityD",CityD,06/09/2023 11:45,2023,Sep,06,11,Completed,D18,Van A,CityD,85,14,Positive,Route3,Zone2,Custom Rules,01/09/2023 17:09
1201,"100 Main St, CityB",CityB,08/09/2023 10:49,2023,Sep,08,10,In Progress,D1,Van A,CityD,67,16,Negative,Route3,Zone1,Standard Rules,01/09/2023 10:58
1202,"902 Pine St, CityD",CityD,02/09/2023 08:49,2023,Sep,02,08,In Progress,D35,Van A,CityD,63,0,Positive,Route5,Zone2,Standard Rules,01/09/2023 10:38
1203,"389 Pine St, CityB",CityB,02/09/2023 11:29,2023,Sep,02,11,Completed,D98,Van A,CityC,77,1,Neutral,Route5,Zone3,Standard Rules,01/09/2023 09:10
1204,"786 Main St, CityE",CityE,04/09/2023 10:17,2023,Sep,04,10,Completed,D36,Truck B,CityB,101,24,Positive,Route4,Zone2,Expedited Rules,01/09/2023 12:49
1205,"705 Oak St, CityD",CityD,06/09/2023 14:59,2023,Sep,06,14,Completed,D9,Truck B,CityD,171,12,Negative,Route1,Zone1,Expedited Rules,01/09/2023 11:28
1206,"599 Cedar St, CityB",CityB,06/09/2023 16:20,2023,Sep,06,16,In Progress,D3,Bike C,CityB,161,14,Negative,Route2,Zone1,Expedited Rules,01/09/2023 12:44
1207,"459 Main St, CityD",CityD,03/09/2023 14:19,2023,Sep,03,14,Completed,D8,Bike C,CityE,107,11,Negative,Route5,Zone3,Expedited Rules,01/09/2023 15:20
1208,"970 Cedar St, CityC",CityC,01/09/2023 11:54,2023,Sep,01,11,Completed,D91,Van A,CityC,135,21,Neutral,Route2,Zone3,Standard Rules,01/09/2023 13:42
1209,"907 Oak St, CityA",CityA,03/09/2023 12:04,2023,Sep,03,12,In Progress,D89,Van A,CityC,224,9,Neutral,Route2,Zone2,Custom Rules,01/09/2023 14:55
1210,"908 Oak St, CityA",CityA,08/09/2023 08:09,2023,Sep,08,08,In Progress,D64,Truck B,CityB,212,23,Positive,Route3,Zone3,Custom Rules,01/09/2023 10:59
1211,"182 Elm St, CityE",CityE,02/09/2023 08:27,2023,Sep,02,08,In Progress,D89,Van A,CityE,212,17,Negative,Route1,Zone1,Expedited Rules,01/09/2023 09:52
1212,"308 Pine St, CityB",CityB,03/09/2023 13:39,2023,Sep,03,13,Completed,D76,Bike C,CityD,105,6,Negative,Route1,Zone1,Standard Rules,01/09/2023 15:03
1213,"114 Elm St, CityC",CityC,08/09/2023 15:14,2023,Sep,08,15,In Progress,D91,Bike C,CityC,129,5,Positive,Route4,Zone2,Custom Rules,01/09/2023 08:55
1214,"300 Main St, CityC",CityC,03/09/2023 12:03,2023,Sep,03,12,Completed,D35,Bike C,CityE,168,12,Negative,Route2,Zone1,Expedited Rules,01/09/2023 12:10
1215,"618 Pine St, CityA",CityA,02/09/2023 08:28,2023,Sep,02,08,Completed,D13,Bike C,CityE,162,25,Positive,Route3,Zone2,Custom Rules,01/09/2023 12:23
1216,"637 Cedar St, CityD",CityD,01/09/2023 14:27,2023,Sep,01,14,In Progress,D73,Van A,CityC,136,2,Neutral,Route4,Zone1,Custom Rules,01/09/2023 14:34
1217,"174 Oak St, CityC",CityC,03/09/2023 14:14,2023,Sep,03,14,In Progress,D28,Truck B,CityA,221,7,Neutral,Route1,Zone3,Expedited Rules,01/09/2023 15:46
1218,"197 Cedar St, CityC",CityC,05/09/2023 10:55,2023,Sep,05,10,Completed,D21,Bike C,CityD,164,6,Negative,Route5,Zone3,Standard Rules,01/09/2023 13:12
1219,"533 Main St, CityD",CityD,02/09/2023 16:41,2023,Sep,02,16,Completed,D35,Van A,CityA,223,13,Positive,Route4,Zone2,Expedited Rules,01/09/2023 09:54
1220,"327 Elm St, CityA",CityA,05/09/2023 13:20,2023,Sep,05,13,In Progress,D48,Truck B,CityE,86,0,Positive,Route4,Zone2,Custom Rules,01/09/2023 15:37
1221,"665 Elm St, CityC",CityC,01/09/2023 10:52,2023,Sep,01,10,Completed,D100,Van A,CityE,177,19,Neutral,Route3,Zone3,Standard Rules,01/09/2023 16:18
1222,"270 Pine St, CityD",CityD,05/09/2023 11:44,2023,Sep,05,11,Completed,D31,Bike C,CityD,194,24,Positive,Route3,Zone1,Standard Rules,01/09/2023 11:39
1223,"346 Main St, CityC",CityC,01/09/2023 08:15,2023,Sep,01,08,Completed,D71,Van A,CityC,103,15,Positive,Route2,Zone3,Standard Rules,01/09/2023 12:21
1224,"768 Pine St, CityA",CityA,06/09/2023 09:01,2023,Sep,06,09,Completed,D83,Truck B,CityA,61,29,Neutral,Route1,Zone1,Expedited Rules,01/09/2023 16:23
1225,"341 Cedar St, CityA",CityA,08/09/2023 14:31,2023,Sep,08,14,Completed,D10,Bike C,CityD,102,29,Positive,Route4,Zone1,Standard Rules,01/09/2023 17:02
1226,"134 Cedar St, CityA",CityA,05/09/2023 13:27,2023,Sep,05,13,Completed,D8,Bike C,CityD,88,27,Neutral,Route3,Zone3,Custom Rules,01/09/2023 09:54
1227,"753 Cedar St, CityA",CityA,08/09/2023 09:23,2023,Sep,08,09,Completed,D80,Van A,CityC,92,21,Negative,Route2,Zone3,Standard Rules,01/09/2023 16:29
1228,"310 Pine St, CityB",CityB,05/09/2023 13:23,2023,Sep,05,13,Completed,D62,Van A,CityD,148,9,Positive,Route3,Zone1,Custom Rules,01/09/2023 14:12
1229,"927 Pine St, CityD",CityD,03/09/2023 14:53,2023,Sep,03,14,In Progress,D92,Truck B,CityA,75,1,Negative,Route5,Zone3,Standard Rules,01/09/2023 09:13
1230,"398 Main St, CityC",CityC,08/09/2023 11:16,2023,Sep,08,11,Completed,D79,Van A,CityB,205,3,Negative,Route4,Zone2,Standard Rules,01/09/2023 12:01
1231,"714 Pine St, CityC",CityC,05/09/2023 09:08,2023,Sep,05,09,In Progress,D40,Truck B,CityA,237,8,Negative,Route1,Zone2,Expedited Rules,01/09/2023 15:44
1232,"376 Cedar St, CityD",CityD,01/09/2023 15:27,2023,Sep,01,15,In Progress,D13,Van A,CityE,140,17,Positive,Route3,Zone2,Standard Rules,01/09/2023 14:31
1233,"417 Oak St, CityB",CityB,01/09/2023 09:02,2023,Sep,01,09,In Progress,D82,Truck B,CityA,63,8,Positive,Route2,Zone3,Custom Rules,01/09/2023 10:55
1234,"966 Oak St, CityC",CityC,02/09/2023 09:51,2023,Sep,02,09,In Progress,D19,Truck B,CityA,79,4,Neutral,Route4,Zone1,Standard Rules,01/09/2023 11:53
1235,"566 Elm St, CityD",CityD,01/09/2023 08:13,2023,Sep,01,08,In Progress,D19,Truck B,CityE,194,19,Positive,Route1,Zone1,Custom Rules,01/09/2023 14:14
1236,"289 Oak St, CityA",CityA,04/09/2023 14:35,2023,Sep,04,14,Completed,D97,Bike C,CityB,232,4,Positive,Route3,Zone3,Standard Rules,01/09/2023 09:55
1237,"936 Pine St, CityA",CityA,07/09/2023 09:28,2023,Sep,07,09,In Progress,D36,Bike C,CityE,79,19,Positive,Route5,Zone3,Custom Rules,01/09/2023 17:22
1238,"825 Oak St, CityE",CityE,02/09/2023 12:48,2023,Sep,02,12,In Progress,D70,Truck B,CityA,111,19,Neutral,Route4,Zone3,Standard Rules,01/09/2023 17:32
1239,"918 Main St, CityA",CityA,07/09/2023 15:10,2023,Sep,07,15,Completed,D60,Bike C,CityB,89,26,Positive,Route4,Zone3,Standard Rules,01/09/2023 10:37
1240,"831 Elm St, CityA",CityA,01/09/2023 16:02,2023,Sep,01,16,In Progress,D4,Van A,CityB,201,14,Neutral,Route2,Zone1,Expedited Rules,01/09/2023 10:00
1241,"249 Main St, CityB",CityB,06/09/2023 16:06,2023,Sep,06,16,Completed,D76,Van A,CityA,225,5,Positive,Route1,Zone3,Custom Rules,01/09/2023 13:34
1242,"383 Main St, CityB",CityB,03/09/2023 15:06,2023,Sep,03,15,In Progress,D94,Truck B,CityC,186,24,Negative,Route2,Zone1,Expedited Rules,01/09/2023 13:30
1243,"586 Elm St, CityA",CityA,02/09/2023 08:55,2023,Sep,02,08,In Progress,D95,Van A,CityC,180,2,Negative,Route1,Zone3,Custom Rules,01/09/2023 08:44
1244,"885 Main St, CityA",CityA,01/09/2023 13:45,2023,Sep,01,13,Completed,D72,Van A,CityB,74,26,Neutral,Route5,Zone3,Expedited Rules,01/09/2023 09:54
1245,"741 Main St, CityC",CityC,04/09/2023 15:05,2023,Sep,04,15,Completed,D61,Truck B,CityE,64,8,Negative,Route4,Zone2,Standard Rules,01/09/2023 16:14
1246,"892 Cedar St, CityA",CityA,07/09/2023 16:02,2023,Sep,07,16,Completed,D20,Truck B,CityA,66,21,Negative,Route3,Zone1,Expedited Rules,01/09/2023 11:06
1247,"160 Cedar St, CityD",CityD,04/09/2023 15:06,2023,Sep,04,15,Completed,D96,Bike C,CityC,156,17,Positive,Route4,Zone1,Custom Rules,01/09/2023 12:29
1248,"647 Oak St, CityA",CityA,04/09/2023 08:29,2023,Sep,04,08,In Progress,D50,Bike C,CityC,175,20,Neutral,Route1,Zone2,Custom Rules,01/09/2023 17:43
1249,"628 Main St, CityA",CityA,01/09/2023 13:05,2023,Sep,01,13,In Progress,D33,Van A,CityE,180,25,Neutral,Route3,Zone2,Standard Rules,01/09/2023 12:50
1250,"722 Elm St, CityB",CityB,05/09/2023 12:23,2023,Sep,05,12,Completed,D74,Truck B,CityE,97,5,Positive,Route3,Zone2,Standard Rules,01/09/2023 11:48
1251,"941 Main St, CityB",CityB,04/09/2023 15:19,2023,Sep,04,15,Completed,D53,Van A,CityA,79,26,Negative,Route2,Zone1,Expedited Rules,01/09/2023 10:46
1252,"94 Main St, CityA",CityA,02/09/2023 14:11,2023,Sep,02,14,Completed,D27,Truck B,CityE,141,18,Neutral,Route2,Zone3,Expedited Rules,01/09/2023 16:19
1253,"444 Elm St, CityB",CityB,01/09/2023 11:01,2023,Sep,01,11,Completed,D24,Van A,CityB,128,16,Neutral,Route2,Zone2,Custom Rules,01/09/2023 15:58
1254,"52 Main St, CityD",CityD,06/09/2023 14:11,2023,Sep,06,14,Completed,D23,Truck B,CityB,64,9,Negative,Route1,Zone3,Expedited Rules,01/09/2023 17:21
1255,"329 Cedar St, CityB",CityB,06/09/2023 16:55,2023,Sep,06,16,In Progress,D48,Van A,CityB,69,29,Negative,Route2,Zone2,Standard Rules,01/09/2023 17:07
1256,"488 Elm St, CityD",CityD,07/09/2023 15:27,2023,Sep,07,15,In Progress,D11,Truck B,CityC,67,22,Positive,Route2,Zone3,Standard Rules,01/09/2023 10:41
1257,"620 Elm St, CityD",CityD,01/09/2023 12:31,2023,Sep,01,12,In Progress,D64,Truck B,CityB,218,25,Positive,Route3,Zone1,Expedited Rules,01/09/2023 17:15
1258,"295 Cedar St, CityA",CityA,01/09/2023 11:07,2023,Sep,01,11,In Progress,D39,Van A,CityB,75,22,Positive,Route5,Zone1,Standard Rules,01/09/2023 15:24
1259,"454 Elm St, CityE",CityE,04/09/2023 13:12,2023,Sep,04,13,In Progress,D19,Van A,CityB,226,14,Positive,Route4,Zone3,Custom Rules,01/09/2023 17:12
1260,"7 Main St, CityB",CityB,08/09/2023 14:10,2023,Sep,08,14,Completed,D24,Truck B,CityB,193,5,Negative,Route2,Zone2,Custom Rules,01/09/2023 09:57
1261,"998 Elm St, CityC",CityC,07/09/2023 12:53,2023,Sep,07,12,Completed,D38,Truck B,CityA,91,10,Negative,Route2,Zone1,Expedited Rules,01/09/2023 09:08
1262,"148 Cedar St, CityE",CityE,03/09/2023 14:27,2023,Sep,03,14,Completed,D2,Truck B,CityB,66,22,Negative,Route2,Zone3,Standard Rules,01/09/2023 09:58
1263,"997 Elm St, CityA",CityA,02/09/2023 09:22,2023,Sep,02,09,In Progress,D34,Van A,CityB,75,15,Negative,Route2,Zone1,Standard Rules,01/09/2023 13:17
1264,"720 Main St, CityB",CityB,03/09/2023 16:15,2023,Sep,03,16,Completed,D89,Van A,CityC,76,14,Neutral,Route5,Zone3,Custom Rules,01/09/2023 13:44
1265,"192 Oak St, CityB",CityB,01/09/2023 15:01,2023,Sep,01,15,Completed,D83,Van A,CityA,123,2,Negative,Route3,Zone1,Expedited Rules,01/09/2023 16:23
1266,"167 Pine St, CityE",CityE,07/09/2023 08:17,2023,Sep,07,08,In Progress,D87,Bike C,CityA,225,4,Neutral,Route5,Zone2,Standard Rules,01/09/2023 17:12
1267,"304 Cedar St, CityD",CityD,02/09/2023 14:27,2023,Sep,02,14,Completed,D28,Truck B,CityB,221,2,Neutral,Route2,Zone1,Custom Rules,01/09/2023 14:49
1268,"519 Oak St, CityB",CityB,01/09/2023 12:21,2023,Sep,01,12,Completed,D23,Bike C,CityC,109,10,Positive,Route5,Zone1,Expedited Rules,01/09/2023 13:59
1269,"437 Oak St, CityC",CityC,02/09/2023 09:50,2023,Sep,02,09,In Progress,D54,Bike C,CityC,237,20,Neutral,Route3,Zone1,Expedited Rules,01/09/2023 15:56
1270,"754 Elm St, CityE",CityE,08/09/2023 08:28,2023,Sep,08,08,In Progress,D13,Truck B,CityC,132,2,Neutral,Route3,Zone1,Custom Rules,01/09/2023 15:08
1271,"8 Oak St, CityC",CityC,05/09/2023 15:07,2023,Sep,05,15,In Progress,D14,Van A,CityA,187,16,Positive,Route3,Zone3,Custom Rules,01/09/2023 16:15
1272,"773 Elm St, CityA",CityA,05/09/2023 08:01,2023,Sep,05,08,In Progress,D69,Truck B,CityA,235,18,Negative,Route3,Zone3,Expedited Rules,01/09/2023 15:21
1273,"64 Main St, CityD",CityD,02/09/2023 11:34,2023,Sep,02,11,In Progress,D80,Truck B,CityE,221,24,Neutral,Route3,Zone3,Custom Rules,01/09/2023 14:58
1274,"353 Main St, CityE",CityE,01/09/2023 12:36,2023,Sep,01,12,In Progress,D7,Van A,CityB,163,10,Neutral,Route3,Zone2,Expedited Rules,01/09/2023 09:27
1275,"774 Pine St, CityA",CityA,02/09/2023 13:15,2023,Sep,02,13,In Progress,D5,Truck B,CityC,114,9,Neutral,Route2,Zone2,Standard Rules,01/09/2023 09:32
1276,"691 Pine St, CityA",CityA,03/09/2023 13:50,2023,Sep,03,13,In Progress,D25,Truck B,CityC,148,29,Positive,Route1,Zone2,Standard Rules,01/09/2023 10:31
1277,"763 Main St, CityC",CityC,01/09/2023 08:16,2023,Sep,01,08,Completed,D40,Bike C,CityC,149,26,Negative,Route2,Zone2,Custom Rules,01/09/2023 14:33
1278,"603 Oak St, CityE",CityE,08/09/2023 12:41,2023,Sep,08,12,Completed,D49,Bike C,CityA,106,2,Negative,Route5,Zone1,Expedited Rules,01/09/2023 08:32
1279,"695 Main St, CityE",CityE,08/09/2023 14:50,2023,Sep,08,14,In Progress,D68,Truck B,CityB,227,1,Positive,Route4,Zone1,Expedited Rules,01/09/2023 14:19
1280,"269 Oak St, CityD",CityD,02/09/2023 11:41,2023,Sep,02,11,Completed,D56,Truck B,CityD,98,25,Neutral,Route5,Zone1,Expedited Rules,01/09/2023 14:14
1281,"367 Pine St, CityC",CityC,08/09/2023 11:29,2023,Sep,08,11,In Progress,D13,Bike C,CityE,220,27,Neutral,Route5,Zone3,Standard Rules,01/09/2023 16:43
1282,"512 Oak St, CityD",CityD,07/09/2023 09:52,2023,Sep,07,09,In Progress,D89,Bike C,CityE,102,3,Neutral,Route2,Zone2,Expedited Rules,01/09/2023 14:13
1283,"321 Cedar St, CityB",CityB,05/09/2023 14:38,2023,Sep,05,14,Completed,D49,Van A,CityE,60,21,Negative,Route5,Zone3,Custom Rules,01/09/2023 16:45
1284,"234 Cedar St, CityB",CityB,07/09/2023 09:26,2023,Sep,07,09,Completed,D28,Van A,CityE,199,29,Neutral,Route5,Zone2,Custom Rules,01/09/2023 14:36
1285,"44 Oak St, CityD",CityD,04/09/2023 09:09,2023,Sep,04,09,Completed,D7,Truck B,CityC,159,6,Positive,Route5,Zone3,Custom Rules,01/09/2023 14:27
1286,"477 Pine St, CityC",CityC,01/09/2023 15:18,2023,Sep,01,15,In Progress,D61,Truck B,CityB,104,22,Negative,Route2,Zone2,Custom Rules,01/09/2023 13:17
1287,"946 Pine St, CityD",CityD,05/09/2023 15:30,2023,Sep,05,15,In Progress,D2,Van A,CityE,205,18,Positive,Route4,Zone1,Expedited Rules,01/09/2023 12:57
1288,"890 Pine St, CityD",CityD,03/09/2023 11:14,2023,Sep,03,11,In Progress,D20,Van A,CityB,125,24,Negative,Route2,Zone3,Custom Rules,01/09/2023 12:00
1289,"157 Elm St, CityD",CityD,03/09/2023 13:27,2023,Sep,03,13,In Progress,D70,Truck B,CityB,145,13,Positive,Route4,Zone3,Standard Rules,01/09/2023 08:57
1290,"430 Main St, CityB",CityB,05/09/2023 11:47,2023,Sep,05,11,Completed,D52,Van A,CityB,193,26,Neutral,Route1,Zone1,Custom Rules,01/09/2023 15:54
1291,"808 Oak St, CityD",CityD,08/09/2023 09:39,2023,Sep,08,09,Completed,D58,Truck B,CityB,161,11,Negative,Route4,Zone3,Expedited Rules,01/09/2023 15:24
1292,"892 Elm St, CityD",CityD,05/09/2023 08:04,2023,Sep,05,08,Completed,D89,Van A,CityC,163,0,Neutral,Route4,Zone1,Custom Rules,01/09/2023 11:01
1293,"375 Main St, CityD",CityD,07/09/2023 10:56,2023,Sep,07,10,Completed,D84,Truck B,CityB,236,6,Negative,Route5,Zone3,Custom Rules,01/09/2023 08:26
1294,"811 Elm St, CityB",CityB,04/09/2023 10:01,2023,Sep,04,10,In Progress,D22,Van A,CityD,77,8,Neutral,Route4,Zone2,Custom Rules,01/09/2023 14:46
